reaction	linear_coefficient
rxn12562	[0.16783251976177843]
rJB00237	[0.16783251976177843]
rJB00240	[0.16783251976177843]
rxn05207	[0.16783251976177843]
rJB00238	[0.16783251976177843]
rxn03004	[0.2932992329444686]
rxn13841	[0.1630799927472826]
rxn01644	[0.3569830949387129]
rxn04093	[0.15238680696466697]
rxn05179	[0.11935674421392087]
rxn13794	[np.float64(0.34289482409587485)]
rxn10170	[np.float64(0.34289482409587485)]
rxn05169	[np.float64(0.34289482409587485)]
rxn01352	[0.558965493054786]
rxn09016	[0.558965493054786]
rxn05231	[0.49171723579966986]
rxn06076	[0.49171723579966986]
rxn05233	[0.49171723579966986]
rxn06075	[0.49171723579966986]
rxn12498	[0.09131683482839541]
rJB00269	[0.09131683482839541]
rxn05561	[0.530450330967811]
rxn10154	[0.530450330967811]
rxn00902	[0.2766653883937331]
rxn00269	[0.15238680696466697]
rxn03541	[0.6197978388403328]
rxn05315	[np.float64(0.34289482409587485)]
rxn10113	[0.0031574587094975693]
rJB00267	[0.0031574587094975693]
rxn05152	[0.34177500849232617]
rxn05146	[0.34177500849232617]
rxn08861	[np.float64(0.34289482409587485)]
rxn00394	[0.13290144620523398]
rxn05197	[0.03761327956459241]
rxn01225	[0.2393580513299408]
rxn08527	[0.3386858659329039]
rxn01732	[0.5915203031040824]
rxn00285	[0.5915203031040824]
rxn05334	[np.float64(0.34289482409587485)]
rxn05329	[np.float64(0.34289482409587485)]
rxn05330	[np.float64(0.34289482409587485)]
rxn13843	[np.float64(0.34289482409587485)]
rxn13840	[np.float64(0.34289482409587485)]
rxn13846	[np.float64(0.34289482409587485)]
rxn10168	[0.09321784563419373]
rxn13842	[0.09321784563419373]
rxn02276	[0.17662469473859574]
rxn01332	[0.08466329700810124]
rxn01388	[0.2308035027038483]
rxn00974	[0.2308035027038483]
rxn00973	[0.2308035027038483]
rxn13886	[0.14668377454727197]
rxn02177	[0.530450330967811]
rxn05160	[np.float64(0.34289482409587485)]
rxn05549	[np.float64(0.34289482409587485)]
rxn05644	[np.float64(0.34289482409587485)]
rxn05167	[np.float64(0.34289482409587485)]
rxn05173	[np.float64(0.34289482409587485)]
rxn02143	[0.5470841755185464]
rxn02889	[0.5527872079359415]
rxn05649	[0.12410927122841671]
rxn05307	[0.12410927122841671]
rxn05300	[0.12410927122841671]
rxn13811	[0.03761327956459241]
rxn00649	[np.float64(0.34289482409587485)]
rPY00184	[0.21440728450383764]
rxn08229	[0.21440728450383764]
rxn08230	[0.21440728450383764]
rPY00183	[0.21440728450383764]
rxn08231	[0.21440728450383764]
rxn08232	[0.21440728450383764]
rxn13847	[0.24054618308356476]
rxn00065	[np.float64(0.34289482409587485)]
rxn00342	[np.float64(0.34289482409587485)]
rxn05171	[0.05234611330952951]
rxn13853	[0.276903014744458]
rxn13849	[0.276903014744458]
rxn05608	[0.276903014744458]
rJB00222	[0.276903014744458]
rxn05614	[np.float64(0.34289482409587485)]
rxn05613	[np.float64(0.34289482409587485)]
rPY00218	[0.15238680696466697]
rxn05149	[0.3020914079212859]
rxn06600	[0.16783251976177843]
rxn00165	[0.24054618308356476]
rxn13803	[0.17876333189511887]
rxn06377	[0.4798359182634303]
rxn12549	[0.49171723579966986]
rxn13814	[0.15238680696466697]
rxn13681	[0.15238680696466697]
rxn13919	[0.15238680696466697]
rPY00172	[0.24719972090385897]
rPY00175	[0.24719972090385897]
