	rxn10125	rxn00083	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
71	-262.71810961916265	-262.71810961916265	353.08747949221686	172.34873974610844	163.95873974610845	-517.0462192383253	172.34873974610844	172.34873974610844	172.34873974610844	-172.34873974610844	517.0462192383253	172.34873974610844	353.08747949221686	-172.34873974610844	517.0462192383253	-517.0462192383253	8.39	172.34873974610844
72	-276.83687821893733	-276.83687821893733	371.91250429191643	181.76125214595822	173.37125214595824	-545.2837564378747	181.76125214595822	181.76125214595822	181.76125214595822	-181.76125214595822	545.2837564378747	181.76125214595822	371.9125042919163	-181.76125214595822	545.2837564378747	-545.2837564378747	8.39	181.76125214595822
73	-426.83747821893735	-426.83747821893735	571.9133042919165	281.76165214595824	273.37165214595825	-845.2849564378747	281.76165214595824	281.76165214595824	281.76165214595824	-281.76165214595824	845.2849564378747	281.76165214595824	571.9133042919165	-281.76165214595824	845.2849564378747	-845.2849564378747	8.39	281.76165214595824
74	-464.4123279189374	-464.4123279189374	622.0131038919166	306.8115519459583	298.4215519459583	-920.4346558378749	306.8115519459583	306.8115519459583	306.8115519459583	-306.8115519459583	920.4346558378749	306.8115519459583	622.0131038919166	-306.8115519459583	920.4346558378749	-920.4346558378749	8.39	306.8115519459583
75	-346.8497344687125	-346.8497344687125	465.2629792916166	228.4364896458083	220.04648964580838	-685.309468937425	228.4364896458083	228.4364896458083	228.4364896458083	-228.4364896458083	685.309468937425	228.4364896458083	465.2629792916166	-228.4364896458083	685.309468937425	-685.309468937425	8.39	228.43648964580836
76	-360.9308530690876	-360.9308530690876	484.03780409211686	237.82390204605844	229.4339020460584	-713.4717061381753	237.82390204605844	237.82390204605844	237.82390204605844	-237.82390204605844	713.4717061381753	237.82390204605844	484.03780409211686	-237.82390204605844	713.4717061381753	-713.4717061381753	8.39	237.82390204605838
77	-501.83717821893754	-501.83717821893754	671.9129042919167	331.76145214595834	323.37145214595836	-995.284356437875	331.76145214595834	331.76145214595834	331.76145214595834	-331.76145214595834	995.284356437875	331.76145214595834	671.9129042919167	-331.76145214595834	995.284356437875	-995.284356437875	8.39	331.7614521459583
78	-450.2935593191627	-450.2935593191627	603.1880790922169	297.39903954610844	289.00903954610845	-892.1971186383253	297.39903954610844	297.39903954610844	297.39903954610844	-297.39903954610844	892.1971186383253	297.39903954610844	603.1880790922169	-297.39903954610844	892.1971186383253	-892.1971186383253	8.39	297.3990395461084
79	-436.23115306908767	-436.23115306908767	584.4382040921168	288.02410204605843	279.63410204605844	-864.0723061381752	288.02410204605843	288.02410204605843	288.02410204605843	-288.02410204605843	864.0723061381752	288.02410204605843	584.4382040921168	-288.02410204605843	864.0723061381752	-864.0723061381752	8.39	288.0241020460584
80	-412.7187096191626	-412.7187096191626	553.0882794922168	272.3491397461084	263.9591397461084	-817.0474192383251	272.3491397461084	272.3491397461084	272.3491397461084	-272.3491397461084	817.0474192383251	272.3491397461084	553.0882794922168	-272.3491397461084	817.0474192383251	-817.0474192383251	8.39	272.34913974610834
