	rxn10158	rxn05312	rxn05318	rJB00240	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
71	-217.92839595599423	326.89259393399135	108.96419797799713	217.92839595599423	-326.89259393399135	-217.92839595599423	8.389999999999986	8.389999999999986	108.96419797799713	-8.389999999999986	326.89259393399135	100.57419797799713	8.389999999999986	326.89259393399135	-108.96419797799713	326.89259393399135	-326.89259393399135	8.39	108.96419797799709
72	-504.28019516506794	756.4202927476018	252.14009758253394	504.28019516506794	-756.4202927476018	-504.28019516506794	8.389999999999986	8.389999999999986	252.14009758253394	-8.389999999999986	756.4202927476018	243.75009758253395	8.389999999999986	756.4202927476018	-252.14009758253394	756.4202927476018	-756.4202927476018	8.39	252.14009758253394
73	-291.69693421399427	437.5454013209914	145.84846710699713	291.69693421399427	-437.5454013209914	-291.69693421399427	8.389999999999986	8.389999999999986	145.84846710699713	-8.389999999999986	437.5454013209914	137.45846710699712	8.389999999999986	437.5454013209914	-145.84846710699713	437.5454013209914	-437.5454013209914	8.39	145.8484671069971
74	-328.65497188125244	492.98245782187865	164.32748594062622	328.65497188125244	-492.98245782187865	-328.65497188125244	8.389999999999986	8.389999999999986	164.32748594062622	-8.389999999999986	492.98245782187865	155.9374859406262	8.389999999999986	492.98245782187865	-164.32748594062622	492.98245782187865	-492.98245782187865	8.39	164.3274859406262
75	-347.1709487525485	520.7564231288227	173.58547437627425	347.1709487525485	-520.7564231288227	-347.1709487525485	8.389999999999986	8.389999999999986	173.58547437627425	-8.389999999999986	520.7564231288227	165.19547437627423	8.389999999999986	520.7564231288227	-173.58547437627425	520.7564231288227	-520.7564231288227	8.39	173.58547437627422
76	-356.44745316506794	534.6711797476019	178.22372658253397	356.44745316506794	-534.6711797476019	-356.44745316506794	8.389999999999986	8.389999999999986	178.22372658253397	-8.389999999999986	534.6711797476019	169.83372658253396	8.389999999999986	534.6711797476019	-178.22372658253397	534.6711797476019	-534.6711797476019	8.39	178.22372658253394
77	-439.5296762139943	659.2945143209915	219.76483810699716	439.5296762139943	-659.2945143209915	-439.5296762139943	8.389999999999986	8.389999999999986	219.76483810699716	-8.389999999999986	659.2945143209915	211.37483810699715	8.389999999999986	659.2945143209915	-219.76483810699716	659.2945143209915	-659.2945143209915	8.39	219.76483810699713
78	-476.4877138812524	714.7315708218786	238.2438569406262	476.4877138812524	-714.7315708218786	-476.4877138812524	8.389999999999986	8.389999999999986	238.2438569406262	-8.389999999999986	714.7315708218786	229.85385694062617	8.389999999999986	714.7315708218786	-238.2438569406262	714.7315708218786	-714.7315708218786	8.39	238.24385694062616
79	-495.00369075254855	742.5055361288228	247.50184537627428	495.00369075254855	-742.5055361288228	-495.00369075254855	8.389999999999986	8.389999999999986	247.50184537627428	-8.389999999999986	742.5055361288228	239.11184537627426	8.389999999999986	742.5055361288228	-247.50184537627428	742.5055361288228	-742.5055361288228	8.39	247.50184537627425
80	-550.5519176232524	825.8278764348786	275.2759588116262	550.5519176232524	-825.8278764348786	-550.5519176232524	8.389999999999986	8.389999999999986	275.2759588116262	-8.389999999999986	825.8278764348786	266.8859588116262	8.389999999999986	825.8278764348786	-275.2759588116262	825.8278764348786	-825.8278764348786	8.39	275.27595881162625
81	-569.0678944945487	853.601841741823	284.53394724727434	569.0678944945487	-853.601841741823	-569.0678944945487	8.389999999999986	8.389999999999986	284.53394724727434	-8.389999999999986	853.601841741823	276.14394724727435	8.389999999999986	853.601841741823	-284.53394724727434	853.601841741823	-853.601841741823	8.39	284.5339472472744
82	-578.3443989070681	867.5165983606022	289.17219945353406	578.3443989070681	-867.5165983606022	-578.3443989070681	8.389999999999986	8.389999999999986	289.17219945353406	-8.389999999999986	867.5165983606022	280.7821994535341	8.389999999999986	867.5165983606022	-289.17219945353406	867.5165983606022	-867.5165983606022	8.39	289.1721994535341
83	-606.1740605692908	909.2610908539361	303.0870302846454	606.1740605692908	-909.2610908539361	-606.1740605692908	8.389999999999986	8.389999999999986	303.0870302846454	-8.389999999999986	909.2610908539361	294.6970302846454	8.389999999999986	909.2610908539361	-303.0870302846454	909.2610908539361	-909.2610908539361	8.39	303.0870302846454
