reaction	linear_coefficient
rxn13801	[0.49753549064331454]
rxn00006	[np.float64(0.33016965285783195)]
rxn00691	[0.4689439920901138]
rxn00148	[0.5688899261630419]
rxn00206	[0.05399433047887763]
rxn02305	[0.5350773713523]
rxn13689	[0.6171225411136588]
rJB00271	[0.6171225411136588]
rxn09240	[0.4139985905226583]
rxn02320	[0.22678643043083038]
rxn05174	[np.float64(0.33016965285783195)]
rxn05533	[np.float64(0.33016965285783195)]
rxn05540	[np.float64(0.33016965285783195)]
rxn05541	[np.float64(0.33016965285783195)]
rxn05542	[np.float64(0.33016965285783195)]
rxn05543	[np.float64(0.33016965285783195)]
rxn05544	[np.float64(0.33016965285783195)]
rxn05545	[np.float64(0.33016965285783195)]
rxn05539	[np.float64(0.33016965285783195)]
rxn05546	[np.float64(0.33016965285783195)]
rxn05537	[np.float64(0.33016965285783195)]
rxn05547	[np.float64(0.33016965285783195)]
rxn05534	[np.float64(0.33016965285783195)]
rxn05535	[np.float64(0.33016965285783195)]
rxn05538	[np.float64(0.33016965285783195)]
rxn05536	[np.float64(0.33016965285783195)]
rxn12848	[np.float64(0.33016965285783195)]
rxn12849	[np.float64(0.33016965285783195)]
rxn12850	[np.float64(0.33016965285783195)]
rxn12851	[np.float64(0.33016965285783195)]
rxn13792	[0.5281159630089121]
rxn13793	[0.5281159630089121]
rxn00470	[0.4107665080775139]
rxn00711	[0.19720044497143127]
rxn08043	[0.42742416375633513]
rxn00003	[0.42742416375633513]
rxn00527	[0.23598543431316454]
rxn00776	[0.010982771785801626]
rxn00414	[np.float64(0.33016965285783195)]
rxn08792	[0.4236948378580916]
rJB00261	[0.4236948378580916]
rxn00405	[0.4107665080775139]
rxn02213	[0.23996338193795771]
rxn00101	[np.float64(0.33016965285783195)]
rxn13859	[np.float64(0.33016965285783195)]
rxn06439	[0.6029511027003331]
rxn13870	[np.float64(0.33016965285783195)]
rxn13888	[np.float64(0.33016965285783195)]
rJB00232	[0.012225880418549486]
rxn00867	[0.5278673412823623]
rxn05347	[0.4649660444653206]
rxn05195	[0.010982771785801626]
rxn13107	[0.14498988239602106]
rxn09044	[0.14498988239602106]
rxn05466	[0.5537240008435179]
rxn09692	[np.float64(0.33016965285783195)]
rxn00283	[0.2722842063894021]
rxn05145	[np.float64(0.33016965285783195)]
rxn00737	[0.05399433047887763]
rxn08103	[0.1161497621162707]
rxn00692	[0.1161497621162707]
rxn00433	[0.09054172428166475]
rxn05229	[0.2899363489744217]
rxn02938	[0.2899363489744217]
rxn13804	[0.457756014395383]
rxn00162	[np.float64(0.33016965285783195)]
rxn10196	[0.24617892510169703]
rxn10195	[0.24617892510169703]
rxn10194	[0.24617892510169703]
rxn00640	[0.4875906215813317]
rxn00559	[0.4875906215813317]
rxn05605	[0.45800463612193265]
rxn05654	[0.45800463612193265]
rxn01300	[0.2506541161795893]
rxn05150	[0.3041077873877473]
rxn13918	[0.3041077873877473]
rxn05183	[0.052502600119580196]
rxn05219	[0.052502600119580196]
rxn10042	[0.11192319276492799]
rxn03919	[0.5109610638769914]
rxn02303	[0.425186568217389]
rxn13890	[np.float64(0.33016965285783195)]
rxn00656	[0.21932777863434316]
rxn00927	[0.026148697105325535]
rxn01299	[0.026148697105325535]
rxn00926	[0.10595627132773823]
rxn01137	[0.10595627132773823]
rxn01858	[0.10595627132773823]
rxn00598	[0.3125609260904328]
rxn13865	[0.7324830222326604]
rxn02369	[0.45800463612193265]
rxn02144	[0.18849868454219626]
rxn05673	[0.4870933781282326]
rxn05574	[0.4870933781282326]
rxn01204	[0.4309048679280292]
rxn10132	[0.2230571045325868]
rxn01029	[0.2506541161795893]
rxn00853	[0.11764149247556814]
rxn00856	[np.float64(0.33016965285783195)]
rxn05508	[0.2623393373274192]
rxn00777	[0.45253495813784195]
rxn01520	[0.15095680383321083]
rxn01073	[0.3125609260904328]
rxn00758	[0.3125609260904328]
rxn00898	[0.6956870067033237]
rxn09889	[0.6956870067033237]
rxn02175	[0.43612592418557017]
rxn01303	[0.12186806182691089]
rxn01304	[0.12186806182691089]
rxn00953	[0.5283645847354614]
rxn00950	[0.5852989601153137]
rxn00742	[0.5852989601153137]
rxn02302	[0.5852989601153137]
rxn01816	[0.5852989601153137]
rxn01018	[np.float64(0.33016965285783195)]
rxn00351	[0.2282781607901278]
rxn02312	[np.float64(0.33016965285783195)]
rxn00141	[np.float64(0.33016965285783195)]
rxn00717	[0.1492164517473638]
rxn01626	[0.47714850906624967]
rxn11268	[0.6469571482996076]
rxn00330	[0.24021200366450732]
rxn00796	[0.08382893766482631]
rxn02297	[np.float64(0.33016965285783195)]
rxn02277	[0.7476489475521844]
rxn00126	[0.5900227729197554]
rxn01200	[0.49455202992471975]
rxn00785	[0.49455202992471975]
rxn01100	[0.15095680383321083]
rxn00786	[0.4632256923794736]
rxn02504	[np.float64(0.33016965285783195)]
rxn00095	[0.14598436930221936]
rxn01116	[0.5741109824205829]
rxn00791	[0.41673342951470355]
rxn02507	[0.8187547613453621]
rxn00127	[0.09004448082856562]
rxn12880	[0.8187547613453621]
rxn12510	[np.float64(0.33016965285783195)]
rxn02934	[0.6479516352058059]
rxn12788	[0.24021200366450732]
rxn05221	[0.26706315013186105]
rxn13819	[0.26706315013186105]
rxn00670	[0.5492488097656255]
rxn00985	[0.23598543431316454]
rxn03236	[np.float64(0.33016965285783195)]
rxn04989	[0.5109610638769914]
rxn01805	[np.float64(0.33016965285783195)]
rxn01734	[0.3257378775975602]
rxn00177	[np.float64(0.33016965285783195)]
rxn01637	[np.float64(0.33016965285783195)]
rxn00467	[np.float64(0.33016965285783195)]
rxn00291	[0.30709124810634225]
rxn00541	[0.165376863973086]
rxn00337	[0.015209341137144356]
rxn10474	[0.425186568217389]
rxn00303	[0.21037739647855858]
rxn02937	[0.05399433047887763]
rxn13810	[np.float64(0.33016965285783195)]
rxn02988	[0.6365150357845255]
rxn03147	[0.5502432966718238]
rxn13854	[0.26706315013186105]
rxn00019	[0.6029511027003331]
rxn09566	[0.17954830238641165]
rxn00208	[0.17954830238641165]
rxn01252	[0.17954830238641165]
rxn00209	[0.17954830238641165]
rxn01102	[0.4294131375687318]
rxn00455	[0.4152416991554061]
rxn13904	[0.6136418369419648]
rxn01973	[0.5552157312028153]
rxn06023	[0.5350773713523]
rxn13827	[0.5350773713523]
rxn10090	[np.float64(0.33016965285783195)]
rxn11544	[0.5219004198451727]
rxn03540	[0.2812345885451867]
rxn13861	[0.510712442150442]
rxn05517	[0.5470112142266795]
rxn02900	[0.11341492312422541]
rxn00537	[0.24195235575035431]
rxn08707	[0.41673342951470355]
rxn05039	[np.float64(0.33016965285783195)]
rxn00361	[0.4139985905226583]
rxn00250	[np.float64(0.33016965285783195)]
rxn01462	[0.21236637029095518]
rxn13855	[0.4162361860616044]
rxn05305	[0.5156848766814334]
rxn09653	[0.5947465857241974]
rxn00010	[0.21236637029095518]
rxn00327	[0.49803273409641363]
rxn01746	[0.5549671094762658]
rxn00139	[0.43637454591211977]
rxn02271	[0.4254351899439386]
rxn02867	[0.4254351899439386]
rxn05241	[0.596735559536594]
rxn05240	[0.596735559536594]
rxn05242	[0.596735559536594]
rxn05375	[0.5005189513619094]
rxn05425	[0.5005189513619094]
rxn05400	[0.5005189513619094]
rxn05379	[0.5005189513619094]
rxn05429	[0.5005189513619094]
rxn05404	[0.5005189513619094]
rxn05409	[0.5005189513619094]
rxn05384	[0.5005189513619094]
rxn05460	[0.5005189513619094]
rxn05359	[0.5005189513619094]
rxn05363	[0.5005189513619094]
rxn05413	[0.5005189513619094]
rxn05388	[0.5005189513619094]
rxn05417	[0.5005189513619094]
rxn05367	[0.5005189513619094]
rxn05392	[0.5005189513619094]
rxn05371	[0.5005189513619094]
rxn05421	[0.5005189513619094]
rxn05396	[0.5005189513619094]
rxn05346	[0.5005189513619094]
rxn05348	[0.5005189513619094]
rxn05345	[0.5005189513619094]
rxn13851	[0.5005189513619094]
rxn05350	[0.5005189513619094]
rxn05343	[0.5005189513619094]
rxn05344	[0.5005189513619094]
rxn00189	[0.5688899261630419]
rxn02569	[0.7682845508557987]
rxn01255	[0.6496919872916529]
rxn05104	[0.5688899261630419]
rxn01620	[0.5688899261630419]
rxn05092	[0.16040442944209457]
