	rxn10158	rxn05312	rxn05318	rxn05561	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
16	-584.2391078247101	1000.0	386.69607188314	584.2391078247101	160.08821564942014	-941.8703594157001	386.69607188314	386.69607188314	386.69607188314	-386.69607188314	941.8703594157001	0.0	386.69607188314	781.7821437662801	-218.21785623371989	-386.69607188314	941.8703594157001	-941.8703594157002	-218.21785623371977	218.21785623371989	-218.21785623371989	8.39	386.6960718831399
17	-506.49702869435885	1000.0	334.8680191295725	506.49702869435885	4.604057388717456	-682.7300956478624	334.8680191295725	334.8680191295725	334.8680191295725	-334.8680191295725	682.7300956478624	0.0	334.8680191295725	678.1260382591449	-321.873961740855	-334.8680191295725	682.7300956478624	-682.7300956478624	-321.87396174085495	321.873961740855	-321.87396174085507	8.39	334.86801912957236
18	-640.6459723789853	1000.0	359.3540276210148	640.6459723789853	78.06208286304422	-1000.0	164.51416572608844	164.51416572608844	359.3540276210148	-164.51416572608844	1000.0	194.83986189492632	164.51416572608844	921.9379171369558	-78.06208286304422	-359.3540276210148	1000.0	-1000.0	-78.06208286304411	78.06208286304422	-78.06208286304422	8.39	359.35402762101467
19	-562.2178921369707	1000.0	333.3333333333333	562.2178921369707	0.0	-791.102450940608	217.28754905939195	217.28754905939195	333.3333333333333	-217.28754905939195	791.102450940608	116.04578427394138	217.28754905939195	791.102450940608	-208.89754905939196	-333.3333333333333	791.102450940608	-791.102450940608	-208.8975490593919	208.89754905939196	-208.89754905939196	8.39	333.3333333333333
20	-607.605364354025	1000.0	392.3946356459749	607.605364354025	177.1839069379249	-999.9999999999999	362.7578138758497	362.7578138758497	392.3946356459749	-362.7578138758497	999.9999999999999	29.636821770125188	362.7578138758497	822.8160930620751	-177.1839069379248	-392.3946356459749	1000.0	-1000.0	-177.18390693792463	177.1839069379248	-177.1839069379249	8.39	392.3946356459751
21	-355.6609692092875	702.9319384185748	234.31064613952492	355.6609692092875	0.0	-477.0112922790498	234.31064613952492	234.31064613952492	234.31064613952492	-234.31064613952492	477.0112922790498	0.0	234.31064613952492	477.0112922790498	-225.92064613952493	-234.31064613952492	477.0112922790498	-477.0112922790498	-225.9206461395246	225.92064613952493	-225.92064613952493	8.39	234.31064613952492
22	-430.9340618657125	853.478123731425	284.49270791047496	430.93406186571247	0.0	-577.3754158209499	284.49270791047496	284.49270791047496	284.49270791047496	-284.49270791047496	577.3754158209499	0.0	284.49270791047496	577.3754158209499	-276.102707910475	-284.49270791047496	577.3754158209499	-577.3754158209499	-276.1027079104749	276.102707910475	-276.10270791047503	8.39	284.49270791047496
23	-619.1867336245645	1000.0	380.8132663754356	619.1867336245645	142.43979912630684	-1000.0	293.26959825261366	293.26959825261366	380.8132663754356	-293.26959825261366	1000.0	87.54366812282194	293.26959825261366	857.5602008736931	-142.4397991263068	-380.8132663754356	1000.0	-1000.0	-142.43979912630692	142.4397991263068	-142.43979912630684	8.39	380.8132663754356
24	-317.87357499999996	442.9309135307199	209.11904999999996	317.87357499999996	184.42623646927996	-611.0543364692799	209.11904999999996	209.11904999999996	209.11904999999996	-209.11904999999996	611.0543364692799	0.0	209.11904999999996	426.6280999999999	-16.302813530720016	-209.11904999999996	611.0543364692799	-611.0543364692799	-16.302813530719902	16.302813530720016	-16.30281353071996	8.39	209.11904999999996
25	-317.8735750000001	287.6636804354697	209.11905	317.8735750000001	339.6934695645302	-766.3215695645301	209.11905	209.11905	209.11905	-209.11905	766.3215695645301	0.0	209.11905	426.6280999999999	138.96441956453017	-209.11905	766.3215695645301	-766.3215695645301	138.96441956453035	-138.96441956453017	138.9644195645302	8.39	209.11904999999996
26	-635.7990448639118	953.6985672958677	317.8995224319559	635.7990448639118	0.0	-953.6985672958677	8.39	8.39	317.8995224319559	-8.39	953.6985672958677	309.50952243195593	8.39	953.6985672958677	0.0	-317.8995224319559	953.6985672958677	-953.6985672958677	0.0	0.0	0.0	8.39	317.8995224319559
27	-538.4041432075777	807.6062148113665	269.2020716037889	538.4041432075777	0.0	-807.6062148113665	8.39	8.39	269.20207160378885	-8.39	807.6062148113665	260.81207160378887	8.39	807.6062148113665	0.0	-269.2020716037889	807.6062148113665	-807.6062148113665	0.0	0.0	0.0	8.39	269.2020716037888
28	-350.480601749907	119.19930349981408	209.11905000000002	350.480601749907	508.15784650018577	-1000.0	143.90499650018563	143.90499650018563	209.11905	-143.90499650018563	1000.0	65.21405349981434	143.90499650018563	491.84215349981423	372.6428500000001	-209.11905000000002	1000.0	-1000.0	372.64284999999995	-372.6428500000001	372.6428500000002	8.39	209.11904999999996
29	-447.6750793318038	338.8302379954115	221.74003966590192	447.6750793318038	326.38988100229426	-1000.0	0.0	0.0	221.74003966590192	0.0	1000.0	221.74003966590192	0.0	673.6101189977057	334.77988100229425	-221.74003966590192	1000.0	-1000.0	334.779881002294	-334.77988100229425	334.77988100229425	8.39	221.74003966590197
30	-639.9940448639118	915.7871345917356	317.8995224319559	639.9940448639118	37.911432704132224	-1000.0	0.0	0.0	317.8995224319559	0.0	1000.0	317.8995224319559	0.0	962.0885672958677	46.301432704132225	-317.8995224319559	1000.0	-1000.0	46.301432704132026	-46.301432704132225	46.30143270413221	8.39	317.8995224319559
31	-654.3964660268931	975.4595987204534	333.33333333333326	654.3964660268931	24.54040127954665	-1000.0	32.93040127954665	32.93040127954665	333.33333333333326	-32.93040127954665	1000.0	300.4029320537866	32.93040127954665	975.4595987204533	0.0	-333.33333333333326	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333326
32	-613.3156338507556	893.297934368178	333.33333333333326	613.3156338507556	106.70206563182212	-1000.0	115.09206563182214	115.09206563182214	333.3333333333333	-115.09206563182214	1000.0	218.2412677015112	115.09206563182214	893.2979343681778	0.0	-333.33333333333326	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333314
33	-519.404218290088	772.8138274351321	257.60460914504404	519.404218290088	0.0	-781.2038274351321	0.0	0.0	257.60460914504404	0.0	781.2038274351321	257.60460914504404	0.0	781.2038274351321	8.39	-257.60460914504404	781.2038274351321	-781.2038274351321	8.389999999999873	-8.39	8.389999999999986	8.39	257.60460914504404
34	-405.3004118703665	601.4817737407332	209.11905000000002	405.3004118703665	25.87537625926683	-627.3571499999999	34.265376259266816	34.265376259266816	209.11905	-34.265376259266816	627.3571499999999	174.85367374073317	34.265376259266816	601.4817737407332	0.0	-209.11905000000002	627.3571499999999	-627.35715	0.0	0.0	0.0	8.39	209.11904999999996
35	-386.53172433100406	563.9443986620084	209.11905000000002	386.53172433100406	63.412751337991494	-627.3571499999999	71.80275133799148	71.80275133799148	209.11904999999996	-71.80275133799148	627.3571499999999	137.31629866200848	71.80275133799148	563.9443986620084	0.0	-209.11905000000002	627.3571499999999	-627.3571499999999	0.0	0.0	0.0	8.39	209.11904999999996
36	-422.43309999999985	380.17719364817003	209.11905000000002	422.43309999999985	247.17995635182996	-882.9271063518299	0.0	0.0	209.11904999999996	0.0	882.9271063518299	209.11904999999996	0.0	635.7471499999999	255.56995635182997	-209.11905000000002	882.9271063518299	-882.9271063518299	255.5699563518299	-255.56995635182997	255.56995635182994	8.39	209.11904999999996
37	-434.872204162888	652.3083062443319	217.436102081444	434.872204162888	0.0	-652.3083062443319	8.39	8.39	217.436102081444	-8.39	652.3083062443319	209.046102081444	8.39	652.3083062443319	0.0	-217.436102081444	652.3083062443319	-652.3083062443319	0.0	0.0	0.0	8.39	217.4361020814439
