	rxn10158	rxn05312	rxn05318	rJB00240	rxn05158	rxn00615	rxn05209	rxn13836	rxn00148	rxn05229	rxn00250	rxn00134	rxn05581	rxn00097	rxn00251	rxn10165	rxn10053	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00009_e	ATPM	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
212	-349.3468107936641	489.57457158732836	209.11905000000047	349.3468107936641	137.78257841267134	-564.4106784126711	-349.3468107936641	62.946471587328574	209.1190499999999	-209.1190499999999	209.1190499999999	209.11905000000047	564.4106784126711	0.0	209.1190499999999	426.6281000000005	209.1190499999999	-209.11905000000013	564.4106784126711	-564.410678412671	-62.946471587328574	8.39	-62.946471587328574	62.946471587328574	209.11904999999996
213	-337.8103809050182	466.50171181003657	209.11905000000047	337.8103809050182	160.85543818996314	-587.4835381899629	-337.8103809050182	39.87361181003678	209.1190499999999	-209.1190499999999	209.1190499999999	209.11905000000047	587.4835381899629	0.0	209.1190499999999	426.6281000000005	209.1190499999999	-209.11905000000013	587.4835381899629	-587.4835381899628	-39.87361181003678	8.39	-39.87361181003678	39.87361181003678	209.11904999999996
214	-332.05370239058385	454.9883547811679	209.11905000000047	332.0537023905838	172.3687952188318	-598.9968952188316	-332.05370239058385	28.360254781168123	209.1190499999999	-209.1190499999999	209.1190499999999	209.11905000000047	598.9968952188316	0.0	209.1190499999999	426.6281000000005	209.1190499999999	-209.11905000000013	598.9968952188316	-598.9968952188316	-28.360254781168123	8.39	-28.360254781168123	28.360254781168123	209.11904999999996
215	-326.30853723317847	443.49802446635715	209.11905000000047	326.3085372331784	183.85912553364255	-610.4872255336423	-326.30853723317847	16.86992446635736	209.1190499999999	-209.1190499999999	209.1190499999999	209.11905000000047	610.4872255336423	0.0	209.1190499999999	426.6281000000005	209.1190499999999	-209.11905000000013	610.4872255336423	-610.4872255336423	-16.86992446635736	8.39	-16.86992446635736	16.86992446635736	209.11904999999996
216	-680.1500141217948	968.3150235363246	391.9850047072649	680.1500141217948	207.63999058547017	-1000.0	-680.1500141217948	175.95501412179476	391.9850047072649	-391.9850047072649	391.9850047072649	391.9850047072649	1000.0	0.0	391.9850047072649	792.3600094145298	391.9850047072649	-391.9850047072649	1000.0	-999.9999999999999	-175.95501412179476	8.39	-175.95501412179476	175.95501412179476	391.985004707265
217	-516.520959147268	699.7085849612026	333.33333333333326	516.520959147268	300.29141503879737	-1000.0	-516.520959147268	0.0	308.68141503879735	-308.68141503879735	308.68141503879735	333.3333333333333	1000.0	24.651918294535946	308.68141503879735	699.7085849612026	308.68141503879735	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333335
218	-519.7979462683045	706.2625592032757	333.33333333333326	519.7979462683045	293.73744079672434	-1000.0	-519.7979462683045	0.0	302.1274407967243	-302.1274407967243	302.1274407967243	333.3333333333333	1000.0	31.20589253660902	302.1274407967243	706.2625592032757	302.1274407967243	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333334
219	-513.2505260004734	693.1677186676136	333.33333333333326	513.2505260004734	306.83228133238634	-1000.0	-513.2505260004734	0.0	315.2222813323863	-315.2222813323863	315.2222813323863	333.3333333333333	1000.0	18.111052000947023	315.2222813323863	693.1677186676136	315.2222813323863	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333334
220	-605.6278036219416	877.9222739105498	333.33333333333337	605.6278036219416	122.07772608945015	-1000.0	-605.6278036219416	0.0	130.46772608945014	-130.46772608945014	130.46772608945014	333.3333333333333	1000.0	202.86560724388318	130.46772608945014	877.9222739105498	130.46772608945014	-333.33333333333337	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333333
221	-331.97125487305834	445.4250064974111	218.51750324870557	331.97125487305834	210.12750324870558	-655.5525097461167	-331.9712548730584	0.0	218.51750324870557	-218.51750324870557	218.51750324870557	218.5175032487056	655.5525097461167	0.0	218.51750324870557	445.4250064974111	218.51750324870557	-218.51750324870557	655.5525097461167	-655.5525097461167	0.0	8.39	0.0	0.0	218.51750324870568
222	-594.2220144998337	855.1106956663342	333.33333333333326	594.2220144998337	144.88930433366582	-1000.0	-594.2220144998337	0.0	153.27930433366578	-153.27930433366578	153.27930433366578	333.33333333333326	1000.0	180.05402899966757	153.27930433366578	855.1106956663342	153.27930433366578	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333335
223	-320.65492467794934	432.1907993558989	209.11905000000047	320.65492467794934	195.16635064410048	-621.7944506441	-320.65492467794934	5.562699355899326	209.1190499999998	-209.1190499999998	209.1190499999998	209.11905000000047	621.7944506441	0.0	209.1190499999998	426.6281000000005	209.1190499999998	-209.11905000000013	621.7944506441	-621.7944506441	-5.562699355899326	8.39	-5.562699355899326	5.562699355899326	209.11904999999996
224	-539.8043918478564	746.2754503623796	333.33333333333326	539.8043918478564	253.72454963762038	-1000.0	-539.8043918478564	0.0	262.11454963762037	-262.11454963762037	262.11454963762037	333.3333333333333	1000.0	71.21878369571304	262.11454963762037	746.2754503623796	262.11454963762037	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333335
225	-399.10967479080307	534.9428997210708	263.2764498605354	399.10967479080307	254.8864498605354	-789.8293495816063	-399.10967479080307	0.0	263.2764498605354	-263.2764498605354	263.2764498605354	263.2764498605354	789.8293495816063	0.0	263.2764498605354	534.9428997210708	263.2764498605354	-263.2764498605354	789.8293495816063	-789.8293495816062	0.0	8.39	0.0	0.0	263.27644986053565
226	-536.6090734078746	739.8848134824159	333.33333333333337	536.6090734078746	260.1151865175841	-1000.0	-536.6090734078746	0.0	268.5051865175841	-268.5051865175841	268.5051865175841	333.33333333333337	1000.0	64.82814681574924	268.5051865175841	739.8848134824159	268.5051865175841	-333.33333333333337	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.33333333333337
227	-404.64506573931806	542.3234209857574	266.96671049287875	404.64506573931806	258.5767104928787	-800.900131478636	-404.64506573931806	0.0	266.96671049287875	-266.96671049287875	266.96671049287875	266.96671049287875	800.900131478636	0.0	266.96671049287875	542.3234209857574	266.96671049287875	-266.96671049287875	800.900131478636	-800.900131478636	0.0	8.39	0.0	0.0	266.96671049287875
228	-352.3901303585184	422.0485505975307	282.73171011950603	352.3901303585184	426.1465797609877	-1000.0	-352.3901303585184	-151.80486964148167	282.73171011950615	-282.73171011950615	282.73171011950615	282.7317101195061	1000.0	0.0	282.73171011950615	573.8534202390123	282.73171011950615	-282.73171011950603	1000.0	-999.9999999999999	151.80486964148156	8.39	151.80486964148167	-151.80486964148167	282.7317101195064
229	-232.18122051226499	221.70036752044166	242.6620735040883	232.18122051226499	506.28585299182333	-1000.0	-232.18122051226499	-272.0137794877351	242.6620735040883	-242.6620735040883	242.6620735040883	242.6620735040883	1000.0	0.0	242.6620735040883	493.71414700817667	242.6620735040883	-242.6620735040883	1000.0	-1000.0	272.013779487735	8.39	272.0137794877351	-272.0137794877351	242.66207350408854
230	-603.1005499546512	872.8677665759693	333.33333333333326	603.1005499546512	127.13223342403073	-1000.0	-603.1005499546512	0.0	135.52223342403067	-135.52223342403067	135.52223342403067	333.33333333333326	1000.0	197.81109990930258	135.52223342403067	872.8677665759693	135.52223342403067	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333335
231	-325.87232944170637	377.8522157361772	273.89244314723544	325.87232944170637	443.8251137055292	-1000.0	-325.87232944170637	-178.3226705582938	273.89244314723544	-273.89244314723544	273.89244314723544	273.89244314723544	1000.0	0.0	273.89244314723544	556.1748862944708	273.89244314723544	-273.89244314723544	1000.0	-1000.0	178.32267055829362	8.39	178.3226705582938	-178.3226705582938	273.89244314723544
232	-164.9496060535301	109.64767675588348	220.2515353511767	164.94960605353003	551.1069292976466	-1000.0	-164.9496060535301	-339.24539394646985	220.2515353511767	-220.2515353511767	220.2515353511767	220.2515353511767	1000.0	0.0	220.2515353511767	448.8930707023534	220.2515353511767	-220.2515353511767	1000.0	-1000.0	339.2453939464699	8.39	339.24539394646985	-339.24539394646985	220.2515353511767
233	-150.26037595760263	85.16562659600437	215.35512531920097	150.2603759576026	560.8997493615982	-1000.0	-150.2603759576026	-353.93462404239733	215.35512531920085	-215.35512531920085	215.35512531920085	215.35512531920094	1000.0	0.0	215.35512531920085	439.1002506384018	215.35512531920085	-215.35512531920097	1000.0	-1000.0	353.93462404239745	8.39	353.93462404239733	-353.93462404239733	215.35512531920108
234	-624.8111358863349	916.2889384393363	333.3333333333335	624.8111358863349	83.71106156066367	-1000.0	-624.8111358863349	0.0	92.10106156066365	-92.10106156066365	92.10106156066365	333.3333333333334	1000.0	241.2322717726696	92.10106156066365	916.2889384393363	92.10106156066365	-333.3333333333335	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.33333333333326
235	-657.5382161242427	981.7430989151519	333.33333333333337	657.5382161242427	18.256901084848096	-1000.0	-657.5382161242427	0.0	26.646901084848082	-26.646901084848082	26.646901084848082	333.33333333333337	1000.0	306.68643224848523	26.646901084848082	981.7430989151519	26.646901084848082	-333.33333333333337	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.33333333333337
236	-640.8922913183101	948.4512493032868	333.33333333333326	640.8922913183101	51.54875069671323	-1000.0	-640.8922913183101	0.0	59.938750696713214	-59.938750696713214	59.938750696713214	333.3333333333333	1000.0	273.3945826366201	59.938750696713214	948.4512493032868	59.938750696713214	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333335
237	-510.43863995800893	685.4627332633481	335.4145466526696	510.43863995800893	320.78090669466076	-1000.0	-510.43863995800893	6.243639958008885	335.4145466526696	-335.4145466526696	335.4145466526696	335.4145466526696	1000.0	0.0	335.4145466526696	679.2190933053392	335.4145466526696	-335.4145466526696	1000.0	-1000.0	-6.243639958008885	8.39	-6.243639958008885	6.243639958008885	335.4145466526695
238	-276.2868103845762	343.45457076915227	209.11905000000047	276.2868103845762	283.9025792308476	-710.5306792308476	-276.2868103845762	-83.17352923084763	209.11905000000002	-209.11905000000002	209.11905000000002	209.11905000000047	710.5306792308476	0.0	209.11905000000002	426.6281000000005	209.11905000000002	-209.11905000000013	710.5306792308476	-710.5306792308476	83.17352923084763	8.39	83.17352923084763	-83.17352923084763	209.11904999999996
239	-372.24097264155137	499.1179635220685	245.3639817610342	372.24097264155137	236.97398176103422	-736.0919452831027	-372.24097264155137	0.0	245.3639817610342	-245.3639817610342	245.3639817610342	245.3639817610342	736.0919452831027	0.0	245.3639817610342	499.1179635220685	245.3639817610342	-245.3639817610342	736.0919452831027	-736.0919452831027	0.0	8.39	0.0	0.0	245.36398176103432
240	-501.7098939680721	671.7431919574295	331.6765959787148	501.7098939680721	323.2865959787148	-995.0297879361443	-501.7098939680721	0.0	331.6765959787148	-331.6765959787148	331.6765959787148	331.6765959787148	995.0297879361443	0.0	331.6765959787148	671.7431919574295	331.6765959787148	-331.6765959787148	995.0297879361443	-995.0297879361443	0.0	8.39	0.0	0.0	331.6765959787148
241	-607.6611816413385	847.5003027355643	367.82206054711287	607.6611816413385	255.96587890577428	-1000.0	-607.6611816413385	103.46618164133861	367.82206054711287	-367.82206054711287	367.82206054711287	367.82206054711287	1000.0	0.0	367.82206054711287	744.0341210942257	367.82206054711287	-367.82206054711287	1000.0	-1000.0	-103.46618164133861	8.39	-103.46618164133861	103.46618164133861	367.822060547113
242	-436.7678068587884	585.1537424783845	288.38187123919226	436.7678068587884	279.9918712391923	-865.1456137175768	-436.7678068587884	0.0	288.38187123919226	-288.38187123919226	288.38187123919226	288.38187123919226	865.1456137175768	0.0	288.38187123919226	585.1537424783845	288.38187123919226	-288.38187123919226	865.1456137175768	-865.1456137175768	0.0	8.39	0.0	0.0	288.38187123919226
243	-496.7396421423613	665.1161895231484	328.3630947615742	496.7396421423613	319.9730947615742	-985.0892842847226	-496.7396421423613	0.0	328.3630947615742	-328.3630947615742	328.3630947615742	328.3630947615742	985.0892842847226	0.0	328.3630947615742	665.1161895231484	328.3630947615742	-328.3630947615742	985.0892842847226	-985.0892842847226	0.0	8.39	0.0	0.0	328.3630947615742
244	-600.1158454272627	866.8983575211921	333.3333333333333	600.1158454272627	133.1016424788079	-1000.0	-600.1158454272627	0.0	141.49164247880788	-141.49164247880788	141.49164247880788	333.3333333333333	1000.0	191.84169085452552	141.49164247880788	866.8983575211921	141.49164247880788	-333.3333333333333	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333335
245	-489.59430652081573	650.722177534693	328.4664355069386	489.59430652081573	334.67712898612285	-1000.0	-489.59430652081573	-14.600693479184315	328.4664355069385	-328.4664355069386	328.4664355069386	328.4664355069386	1000.0	0.0	328.4664355069386	665.3228710138771	328.4664355069386	-328.4664355069386	1000.0	-1000.0	14.600693479184201	8.39	14.600693479184315	-14.600693479184315	328.46643550693847
246	-381.2266735187802	470.10945586463356	292.34389117292676	381.2266735187802	406.9222176541466	-1000.0	-381.22667351878016	-122.96832648121999	292.34389117292676	-292.34389117292676	292.34389117292676	292.34389117292676	1000.0	0.0	292.34389117292676	593.0777823458534	292.34389117292676	-292.34389117292676	1000.0	-1000.0	122.96832648121983	8.39	122.96832648121999	-122.96832648121999	292.34389117292676
247	-597.2612179830794	861.1891026328254	333.33333333333326	597.2612179830794	138.8108973671746	-1000.0	-597.2612179830794	0.0	147.20089736717455	-147.20089736717455	147.20089736717455	333.33333333333326	1000.0	186.1324359661587	147.20089736717455	861.1891026328254	147.20089736717455	-333.33333333333326	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.33333333333326
248	-378.7361476150785	507.77819682010465	249.6940984100523	378.7361476150785	241.30409841005235	-749.0822952301569	-378.7361476150785	0.0	249.69409841005233	-249.69409841005233	249.69409841005233	249.6940984100523	749.0822952301569	0.0	249.69409841005233	507.77819682010454	249.69409841005233	-249.6940984100523	749.0822952301569	-749.0822952301569	0.0	8.39	0.0	0.0	249.69409841005245
249	-489.4815084641716	655.4386779522288	323.52433897611445	489.4815084641716	315.1343389761145	-970.5730169283435	-489.4815084641716	0.0	323.52433897611445	-323.52433897611445	323.52433897611445	323.52433897611445	970.5730169283435	0.0	323.52433897611445	655.438677952229	323.52433897611445	-323.52433897611445	970.5730169283435	-970.5730169283436	0.0	8.39	0.0	0.0	323.52433897611445
250	-386.413287961728	563.7075259234563	209.11905000000047	386.413287961728	63.649624076543404	-627.3571499999997	-386.413287961728	0.0	72.0396240765434	-72.0396240765434	72.0396240765434	209.11905000000047	627.3571499999997	137.0794259234565	72.0396240765434	563.7075259234563	72.0396240765434	-209.11905000000013	627.3571499999997	-627.3571499999997	0.0	8.39	0.0	0.0	209.11904999999996
251	-550.7757751657292	768.2182169981252	333.3333333333333	550.7757751657292	231.78178300187471	-1000.0	-550.7757751657292	0.0	240.1717830018747	-240.1717830018747	240.1717830018747	333.3333333333333	1000.0	93.16155033145863	240.1717830018747	768.2182169981253	240.1717830018747	-333.3333333333333	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.3333333333335
252	-620.5763993781244	907.8194654229154	333.33333333333337	620.5763993781244	92.1805345770847	-1000.0	-620.5763993781244	0.0	100.57053457708469	-100.57053457708469	100.57053457708469	333.33333333333337	1000.0	232.76279875624857	100.57053457708469	907.8194654229153	100.57053457708469	-333.33333333333337	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.33333333333337
253	-291.90133524115504	358.7437175562658	225.0589529260443	291.90133524115504	316.4331412218671	-1000.0	-291.901335241155	-324.8231412218671	0.0	0.0	0.0	225.0589529260443	1000.0	225.0589529260443	0.0	683.5668587781329	0.0	-225.0589529260443	1000.0	-1000.0	324.8231412218671	8.39	324.8231412218671	-324.8231412218671	225.0589529260444
254	-626.9256617613535	940.3884926420302	313.46283088067673	626.9256617613535	0.0	-948.7784926420302	-626.9256617613535	-8.389999999999986	0.0	0.0	0.0	313.46283088067673	948.7784926420302	313.46283088067673	0.0	948.7784926420302	0.0	-313.46283088067673	948.7784926420302	-948.7784926420302	8.389999999999986	8.39	8.389999999999986	-8.389999999999986	313.4628308806766
255	-541.5147081554545	786.652356837922	296.377059472987	541.5147081554545	102.47882158103903	-1000.0	-541.5147081554545	-110.86882158103903	0.0	0.0	0.0	296.377059472987	1000.0	296.377059472987	0.0	897.521178418961	0.0	-296.377059472987	1000.0	-1000.0	110.86882158103901	8.39	110.86882158103903	-110.86882158103903	296.3770594729871
256	-330.2288358365088	424.4480042911579	236.00966738185966	330.2288358365088	283.58099785442107	-1000.0	-330.2288358365087	-291.97099785442106	0.0	0.0	0.0	236.00966738185966	1000.0	236.00966738185966	0.0	716.4190021455789	0.0	-236.00966738185966	1000.0	-1000.0	291.97099785442106	8.39	291.97099785442106	-291.97099785442106	236.0096673818596
257	-528.8987356441693	765.0249753900044	292.77249589833406	528.8987356441693	113.29251230499779	-1000.0	-528.8987356441693	-121.68251230499777	0.0	0.0	0.0	292.77249589833406	1000.0	292.7724958983341	0.0	886.7074876950022	0.0	-292.77249589833406	1000.0	-1000.0	121.68251230499777	8.39	121.68251230499777	-121.68251230499777	292.77249589833434
258	-150.69615735282514	92.27326470565049	209.11905000000047	150.69615735282514	535.0838852943492	-1000.0	-150.69615735282514	-372.6428499999988	170.8310352943489	-170.8310352943489	170.8310352943489	209.11905000000047	1000.0	38.28801470565099	170.8310352943489	464.9161147056508	170.8310352943489	-209.11905000000013	1000.0	-1000.0	372.64284999999927	8.39	372.6428499999995	-372.6428499999995	209.11904999999996
259	-405.02689834437	509.77649724061655	300.27729944812336	405.02689834437	391.0554011037534	-1000.0	-405.02689834436995	-99.1681016556302	300.27729944812336	-300.27729944812336	300.27729944812336	300.27729944812336	1000.0	0.0	300.27729944812336	608.9445988962466	300.27729944812336	-300.27729944812336	1000.0	-1000.0	99.16810165563004	8.39	99.1681016556302	-99.1681016556302	300.27729944812336
260	-492.4316688408112	738.6475032612168	246.2158344204056	492.4316688408112	0.0	-500.8216688408112	-492.4316688408112	237.8258344204056	246.2158344204056	-246.2158344204056	246.2158344204056	246.2158344204056	500.8216688408112	0.0	246.2158344204056	500.8216688408112	246.2158344204056	-246.2158344204056	500.8216688408112	-500.8216688408112	-237.82583442040567	8.39	-237.8258344204056	237.8258344204056	246.2158344204056
261	-491.8528347040923	658.600446272123	325.1052231360615	491.8528347040923	316.71522313606147	-975.3156694081845	-491.8528347040923	0.0	325.10522313606145	-325.10522313606145	325.10522313606145	325.1052231360615	975.3156694081845	0.0	325.10522313606145	658.600446272123	325.10522313606145	-325.1052231360615	975.3156694081845	-975.3156694081845	0.0	8.39	0.0	0.0	325.10522313606157
262	-676.8980404208362	1000.0	353.7960808416724	676.8980404208362	61.388242525017176	-777.3704042083618	-676.8980404208362	284.01783831665523	353.7960808416724	-353.7960808416724	353.7960808416724	353.7960808416724	777.3704042083618	0.0	353.7960808416724	715.9821616833447	353.7960808416724	-353.7960808416724	777.3704042083618	-777.3704042083618	-284.0178383166553	8.39	-284.01783831665523	284.01783831665523	353.7960808416724
263	-687.0770617732808	1000.0	374.15412354656144	687.0770617732808	122.46237063968404	-1000.0	-687.0770617732808	122.46237063968408	253.31474127936815	-253.31474127936815	253.31474127936815	374.15412354656144	1000.0	120.83938226719322	253.31474127936815	877.5376293603159	253.31474127936815	-374.15412354656144	1000.0	-1000.0	-122.46237063968407	8.39	-122.46237063968408	122.46237063968408	374.15412354656144
264	-688.7201286782984	1000.0	377.4402573565966	688.7201286782984	132.32077206978974	-1000.0	-688.7201286782984	132.32077206978977	273.0315441395795	-273.0315441395795	273.0315441395795	377.4402573565966	1000.0	104.4087132170171	273.0315441395795	867.6792279302102	273.0315441395795	-377.4402573565966	1000.0	-999.9999999999999	-132.32077206978974	8.39	-132.32077206978977	132.32077206978977	377.44025735659693
265	-196.08512785561243	183.05120571122495	209.11905000000047	196.08512785561243	444.30594428877475	-870.9340442887744	-196.08512785561243	-243.57689428877484	209.1190499999999	-209.1190499999999	209.1190499999999	209.11905000000047	870.9340442887744	0.0	209.1190499999999	426.6281000000005	209.1190499999999	-209.11905000000013	870.9340442887744	-870.9340442887744	243.57689428877472	8.39	243.57689428877484	-243.57689428877484	209.11904999999996
266	-641.5636126395343	904.0043543992236	379.12287087984475	641.5636126395343	233.3642582403105	-1000.0	-641.5636126395343	137.36861263953426	379.12287087984475	-379.12287087984475	379.12287087984475	379.12287087984475	1000.0	0.0	379.12287087984475	766.6357417596895	379.12287087984475	-379.12287087984475	1000.0	-1000.0	-137.36861263953415	8.39	-137.36861263953426	137.36861263953426	379.12287087984475
267	-366.85751265848637	446.16085443081056	287.5541708861621	366.85751265848637	416.50165822767576	-1000.0	-366.85751265848637	-137.33748734151362	287.5541708861621	-287.5541708861621	287.5541708861621	287.5541708861621	1000.0	0.0	287.5541708861621	583.4983417723242	287.5541708861621	-287.5541708861621	1000.0	-1000.0	137.33748734151365	8.39	137.33748734151362	-137.33748734151362	287.5541708861621
268	-583.3551274529483	833.3769215725634	333.33333333333337	583.3551274529483	166.62307842743655	-1000.0	-583.3551274529483	0.0	175.01307842743654	-175.01307842743654	175.01307842743654	333.33333333333337	1000.0	158.3202549058968	175.01307842743654	833.3769215725634	175.01307842743654	-333.33333333333337	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.33333333333326
269	-373.0870501916105	537.055050383221	209.11905000000047	373.0870501916105	90.30209961677883	-516.9301996167787	-373.0870501916105	110.42695038322114	209.11904999999996	-209.11904999999996	209.11904999999996	209.11905000000047	516.9301996167787	0.0	209.11904999999996	426.6281000000005	209.11904999999996	-209.11905000000013	516.9301996167787	-516.9301996167787	-110.42695038322108	8.39	-110.42695038322114	110.42695038322114	209.11904999999996
270	-338.1320191052156	453.6393588069541	222.62467940347707	338.1320191052156	214.23467940347706	-667.8740382104312	-338.1320191052156	0.0	222.62467940347705	-222.62467940347705	222.62467940347705	222.62467940347707	667.8740382104312	0.0	222.62467940347705	453.6393588069541	222.62467940347705	-222.62467940347707	667.8740382104312	-667.8740382104311	0.0	8.39	0.0	0.0	222.6246794034771
271	-235.7373135423549	262.3555770847098	209.11905000000047	235.7373135423549	365.0015729152902	-791.6296729152901	-235.7373135423549	-164.27252291529018	209.11905	-209.11905	209.11905	209.11905000000047	791.6296729152901	0.0	209.11905	426.6281000000005	209.11905	-209.11905000000013	791.6296729152901	-791.6296729152901	164.2725229152902	8.39	164.27252291529018	-164.27252291529018	209.11904999999996
272	-685.0000830129886	1000.0	370.00016602597714	685.0000830129886	110.00049807793134	-1000.0	-685.0000830129886	110.00049807793133	228.39099615586267	-228.39099615586267	228.39099615586267	370.00016602597714	1000.0	141.60916987011444	228.39099615586267	889.9995019220687	228.39099615586267	-370.00016602597714	1000.0	-1000.0	-110.00049807793134	8.39	-110.00049807793133	110.00049807793133	370.00016602597714
273	-683.9650983554155	1000.0	367.930196710831	683.9650983554155	103.79059013249301	-1000.0	-683.9650983554155	103.790590132493	215.971180264986	-215.971180264986	215.971180264986	367.930196710831	1000.0	151.959016445845	215.971180264986	896.209409867507	215.971180264986	-367.930196710831	1000.0	-1000.0	-103.79059013249301	8.39	-103.790590132493	103.790590132493	367.9301967108309
274	-138.2840094437608	65.20501573960144	211.36300314792027	138.2840094437608	568.8839937041595	-1000.0	-138.2840094437608	-365.9109905562392	211.36300314792027	-211.36300314792027	211.36300314792027	211.36300314792027	1000.0	0.0	211.36300314792027	431.11600629584063	211.36300314792027	-211.36300314792027	1000.0	-1000.0	365.9109905562392	8.39	365.9109905562392	-365.9109905562392	211.36300314792027
275	-197.18181164719158	185.24457329438337	209.11905000000047	197.18181164719158	442.11257670561633	-1000.0	-197.18181164719158	-372.6428499999988	77.85972670561603	-77.85972670561603	77.85972670561603	209.11905000000047	1000.0	131.25932329438388	77.85972670561603	557.8874232943837	77.85972670561603	-209.11905000000013	1000.0	-1000.0	372.64284999999927	8.39	372.6428499999995	-372.6428499999995	209.11904999999996
276	-194.60468949998818	180.09032899997658	209.11905000000047	194.60468949998818	447.26682100002324	-1000.0	-194.60468949998818	-372.6428499999988	83.01397100002305	-83.01397100002305	83.01397100002305	209.11905000000047	1000.0	126.10507899997687	83.01397100002305	552.7331789999768	83.01397100002305	-209.11905000000013	1000.0	-1000.0	372.64284999999927	8.39	372.6428499999995	-372.6428499999995	209.11904999999996
277	-218.82478182591922	199.439636376532	238.20992727530643	218.82478182591922	515.1901454493872	-1000.0	-218.82478182591922	-285.3702181740807	238.20992727530643	-238.20992727530643	238.20992727530643	238.20992727530643	1000.0	0.0	238.20992727530643	484.80985455061284	238.20992727530643	-238.20992727530643	1000.0	-1000.0	285.37021817408083	8.39	285.3702181740807	-285.3702181740807	238.20992727530643
278	-526.0081318494928	718.6829303656523	333.3333333333333	526.0081318494928	281.3170696343477	-1000.0	-526.0081318494928	0.0	289.7070696343477	-289.7070696343477	289.7070696343477	333.3333333333333	1000.0	43.626263698985625	289.7070696343477	718.6829303656523	289.7070696343477	-333.3333333333333	1000.0	-1000.0	0.0	8.39	0.0	0.0	333.33333333333326
279	-436.51339769621177	562.2539961603529	310.7727992320706	436.51339769621177	370.06440153585885	-1000.0	-436.51339769621177	-67.68160230378822	310.7727992320706	-310.7727992320706	310.7727992320706	310.7727992320706	1000.0	0.0	310.7727992320706	629.9355984641411	310.7727992320706	-310.7727992320706	1000.0	-1000.0	67.68160230378822	8.39	67.68160230378822	-67.68160230378822	310.7727992320706
280	-362.3501376103513	485.9301834804684	238.7700917402342	362.3501376103513	230.3800917402342	-716.3102752207026	-362.3501376103513	0.0	238.7700917402342	-238.7700917402342	238.7700917402342	238.7700917402342	716.3102752207026	0.0	238.7700917402342	485.9301834804684	238.7700917402342	-238.7700917402342	716.3102752207026	-716.3102752207025	0.0	8.39	0.0	0.0	238.7700917402342
281	-447.21037267245765	580.0822877874293	314.33845755748587	447.21037267245765	362.9330848850283	-1000.0	-447.21037267245765	-56.98462732754243	314.33845755748587	-314.33845755748587	314.33845755748587	314.33845755748587	1000.0	0.0	314.33845755748587	637.0669151149717	314.33845755748587	-314.33845755748587	1000.0	-999.9999999999999	56.9846273275424	8.39	56.98462732754243	-56.98462732754243	314.33845755748587
282	-412.47492291957764	552.7632305594369	272.18661527971847	412.47492291957764	263.7966152797184	-816.5598458391553	-412.47492291957764	0.0	272.18661527971847	-272.18661527971847	272.18661527971847	272.18661527971847	816.5598458391553	0.0	272.18661527971847	552.7632305594368	272.18661527971847	-272.18661527971847	816.5598458391553	-816.5598458391553	0.0	8.39	0.0	0.0	272.18661527971847
283	-595.883798802482	827.8713313374701	363.896266267494	595.8837988024819	263.817467465012	-1000.0	-595.8837988024819	91.68879880248204	363.896266267494	-363.896266267494	363.896266267494	363.896266267494	1000.0	0.0	363.896266267494	736.182532534988	363.896266267494	-363.896266267494	1000.0	-1000.0	-91.68879880248204	8.39	-91.68879880248204	91.68879880248204	363.89626626749396
284	-205.975258829165	178.0237647152751	233.92675294305502	205.975258829165	523.75649411389	-1000.0	-205.975258829165	-298.21974117083494	233.92675294305502	-233.92675294305502	233.92675294305502	233.92675294305502	1000.0	0.0	233.92675294305502	476.24350588611003	233.92675294305502	-233.92675294305502	1000.0	-999.9999999999999	298.21974117083494	8.39	298.21974117083494	-298.21974117083494	233.92675294305502
285	-416.8284789304295	558.5679719072394	275.0889859536197	416.8284789304295	266.6989859536197	-825.2669578608591	-416.8284789304295	0.0	275.0889859536197	-275.0889859536197	275.0889859536197	275.0889859536197	825.2669578608591	0.0	275.0889859536197	558.5679719072393	275.0889859536197	-275.0889859536197	825.2669578608591	-825.2669578608591	0.0	8.39	0.0	0.0	275.0889859536197
