	rxn10125	rxn00083	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
35	-458.7170312675105	-458.7170312675105	614.4193750233471	303.0146875116736	294.6246875116736	-909.0440625350208	303.0146875116736	303.0146875116736	303.0146875116736	-303.0146875116736	909.0440625350208	303.0146875116736	614.4193750233471	0.0	-303.0146875116736	909.0440625350208	-909.0440625350207	0.0	0.0	0.0	8.39	303.0146875116736
36	-551.5676288681552	-551.5676288681552	832.965429560517	364.91508591210334	261.7798281757933	-1000.0	364.91508591210334	364.91508591210334	364.91508591210334	-364.91508591210334	1000.0	364.91508591210334	738.2201718242069	-94.74525773631007	-364.91508591210334	1000.0	-1000.0000000000001	-94.74525773630967	94.74525773631007	-94.74525773631012	8.39	364.91508591210345
37	-346.16941082670417	-346.16941082670417	464.3558811022721	227.98294055113615	219.59294055113614	-683.9488216534083	227.9829405511361	227.9829405511361	227.9829405511361	-227.9829405511361	683.9488216534083	227.9829405511361	464.3558811022722	0.0	-227.98294055113615	683.9488216534083	-683.9488216534083	0.0	0.0	0.0	8.39	227.98294055113604
38	-536.2319668760072	-536.2319668760072	781.8465562533574	354.69131125067156	282.227377498657	-1000.0	354.6913112506715	354.6913112506715	354.6913112506715	-354.6913112506715	1000.0	354.6913112506715	717.772622501343	-64.07393375201451	-354.69131125067156	1000.0	-1000.0	-64.07393375201468	64.07393375201451	-64.07393375201445	8.39	354.6913112506715
39	-513.558197797352	-513.558197797352	1000.0	339.5754651982347	18.72639559470384	-706.2673259911732	339.57546519823467	339.57546519823467	339.57546519823467	-339.57546519823467	706.2673259911732	339.57546519823467	687.5409303964693	-312.45906960353085	-339.5754651982347	706.2673259911732	-706.2673259911732	-312.4590696035307	312.45906960353085	-312.4590696035307	8.39	339.57546519823455
40	-316.9812966960278	-316.9812966960278	625.5725933920558	208.52419779735192	0.0	-425.4383955947037	208.52419779735186	208.52419779735186	208.52419779735186	-208.52419779735186	425.4383955947037	208.52419779735186	425.4383955947037	-200.13419779735187	-208.52419779735192	425.4383955947037	-425.4383955947037	-200.13419779735204	200.13419779735187	-200.134197797352	8.39	208.52419779735186
41	-344.9587559827261	-344.9587559827261	681.5275119654519	227.1758373218173	0.0	-462.74167464363467	227.17583732181734	227.17583732181734	227.17583732181734	-227.17583732181734	462.74167464363467	227.17583732181734	462.74167464363467	-218.7858373218173	-227.1758373218173	462.74167464363467	-462.74167464363467	-218.7858373218172	218.7858373218173	-218.7858373218172	8.39	227.17583732181734
42	-498.78000008966256	-498.78000008966256	667.8366667862166	329.7233333931083	321.3333333931083	-989.1700001793249	329.7233333931083	329.7233333931083	329.7233333931083	-329.7233333931083	989.1700001793249	329.7233333931083	667.8366667862166	0.0	-329.7233333931083	989.1700001793249	-989.1700001793249	0.0	0.0	0.0	8.39	329.7233333931083
43	-302.9365000000001	-302.9365000000001	429.98993683034655	199.16099999999994	167.49306316965328	-574.2050631696532	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	574.2050631696532	199.16099999999994	406.7119999999999	-23.277936830346675	-199.16099999999994	574.2050631696532	-574.2050631696532	-23.277936830346334	23.277936830346675	-23.277936830346675	8.39	199.16099999999994
44	-478.31806413166817	-478.31806413166817	640.5540855088909	316.0820427544454	307.6920427544455	-948.2461282633365	316.08204275444547	316.08204275444547	316.08204275444547	-316.08204275444547	948.2461282633365	316.08204275444547	640.5540855088909	0.0	-316.0820427544454	948.2461282633365	-948.2461282633365	0.0	0.0	0.0	8.39	316.08204275444547
