	rxn10158	rxn05312	rxn05318	rxn05561	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
16	-340.204353052991	128.421176843304	224.00623536866078	340.204353052991	543.5975292626783	-1000.0	224.00623536866084	224.00623536866084	224.00623536866084	-224.00623536866084	1000.0	224.00623536866084	456.40247073732166	327.9812938940175	-224.00623536866078	1000.0	-1000.0	327.9812938940171	-327.9812938940175	327.98129389401765	8.39	224.0062353686609
17	-419.2337779394378	391.85259313145957	276.69251862629187	419.2337779394378	438.22496274741627	-1000.0	276.69251862629187	276.69251862629187	276.69251862629187	-276.69251862629187	1000.0	276.69251862629187	561.7750372525838	169.92244412112439	-276.69251862629187	1000.0	-1000.0	169.92244412112393	-169.92244412112439	169.92244412112427	8.39	276.69251862629187
18	-302.93650000000014	74.65119206932695	199.16100000000006	302.93650000000014	522.8318079306732	-929.5438079306733	199.16100000000006	199.16100000000006	199.16100000000006	-199.16100000000006	929.5438079306733	199.16100000000006	406.7120000000001	332.06080793067315	-199.16100000000006	929.5438079306733	-929.5438079306733	332.06080793067315	-332.06080793067315	332.06080793067315	8.39	199.16099999999997
19	-302.9365	560.1049648808308	199.16099999999994	302.9365	37.378035119169056	-444.090035119169	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	444.090035119169	199.16099999999997	406.712	-153.39296488083093	-199.16099999999994	444.090035119169	-444.090035119169	-153.39296488083062	153.39296488083093	-153.39296488083085	8.39	199.16099999999997
20	-470.7545373259598	630.4693831012797	311.0396915506399	470.7545373259598	302.6496915506399	-933.1190746519196	311.0396915506399	311.0396915506399	311.0396915506399	-311.0396915506399	933.1190746519196	311.0396915506399	630.4693831012797	0.0	-311.0396915506399	933.1190746519196	-933.1190746519197	0.0	0.0	0.0	8.39	311.0396915506399
21	-302.93649999999997	411.3382973058814	199.16099999999994	302.93649999999997	186.14470269411845	-592.8567026941183	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	592.8567026941183	199.16099999999994	406.7119999999999	-4.626297305881508	-199.16099999999994	592.8567026941183	-592.8567026941183	-4.6262973058816215	4.626297305881508	-4.626297305881508	8.39	199.16099999999997
22	-508.0969260850572	688.0630869501906	335.9346173900381	508.09692608505713	319.74076521992373	-1000.0	335.9346173900381	335.9346173900381	335.9346173900381	-335.9346173900381	1000.0	335.9346173900381	680.2592347800762	-7.803852170114396	-335.9346173900381	1000.0	-1000.0	-7.803852170114169	7.803852170114396	-7.803852170114396	8.39	335.9346173900381
23	-523.8978545629509	1000.0	346.46856970863394	523.8978545629509	39.40570912590173	-740.7328485431696	346.46856970863394	346.46856970863394	346.46856970863394	-346.46856970863394	740.7328485431696	346.46856970863394	701.3271394172677	-298.67286058273214	-346.46856970863394	740.7328485431696	-740.7328485431694	-298.672860582732	298.67286058273214	-298.6728605827322	8.39	346.46856970863405
24	-545.8085789819615	1000.0	361.0757193213077	545.8085789819615	83.22715796392289	-813.7685966065383	361.0757193213077	361.0757193213077	361.0757193213077	-361.0757193213077	813.7685966065383	361.0757193213077	730.5414386426153	-269.45856135738484	-361.0757193213077	813.7685966065383	-813.7685966065382	-269.4585613573846	269.45856135738484	-269.4585613573848	8.39	361.0757193213078
25	-579.2885404120076	1000.0	383.3956936080051	579.2885404120076	150.1870808240153	-925.3684680400255	383.3956936080051	383.3956936080051	383.3956936080051	-383.3956936080051	925.3684680400255	383.3956936080051	775.1813872160102	-224.8186127839898	-383.3956936080051	925.3684680400255	-925.3684680400255	-224.8186127839898	224.8186127839898	-224.8186127839898	8.39	383.3956936080051
