	rxn01451	rxn10125	rxn01452	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
22	-366.16571522924755	-366.16571522924755	366.16571522924755	214.95905076415835	241.31381015283168	508.98237969433666	-1000.0	241.31381015283168	241.31381015283168	241.31381015283168	-241.31381015283168	1000.0	241.31381015283168	491.01762030566334	276.05856954150494	-241.31381015283168	1000.0	-1000.0	276.0585695415051	-276.05856954150494	276.058569541505	8.39	241.3138101528316
23	-302.93649999999997	-302.93649999999997	302.93649999999997	566.6806195781558	199.16099999999997	30.80238042184419	-437.5143804218441	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	437.5143804218441	199.16099999999997	406.712	-159.96861957815574	-199.16099999999997	437.5143804218441	-437.5143804218442	-159.96861957815577	159.96861957815574	-159.96861957815577	8.39	199.16099999999997
24	-345.36392017217287	-345.36392017217287	345.36392017217287	463.28189356289715	227.44594678144858	219.0559467814486	-682.3378403443458	227.44594678144858	227.44594678144858	227.44594678144858	-227.44594678144858	682.3378403443458	227.44594678144858	463.28189356289715	0.0	-227.44594678144858	682.3378403443458	-682.3378403443459	0.0	0.0	0.0	8.39	227.44594678144858
25	-302.9365	-302.9365	302.9365	505.3217859234637	199.161	92.16121407653628	-498.87321407653627	199.161	199.161	199.161	-199.161	498.87321407653627	199.161	406.712	-98.60978592346373	-199.161	498.87321407653627	-498.8732140765362	-98.60978592346373	98.60978592346373	-98.60978592346373	8.39	199.16099999999997
26	-580.8937875046815	-580.8937875046815	580.8937875046815	1000.0	384.4658583364544	153.3975750093629	-930.7192916822717	384.4658583364544	384.4658583364544	384.4658583364544	-384.4658583364544	930.7192916822717	384.4658583364544	777.3217166729087	-222.67828332709155	-384.4658583364544	930.7192916822717	-930.7192916822717	-222.67828332709132	222.67828332709155	-222.67828332709132	8.39	384.4658583364544
27	-463.8200974152426	-463.8200974152426	463.8200974152426	919.2501948304854	306.4167316101618	0.0	-621.2234632203235	306.4167316101618	306.4167316101618	306.4167316101618	-306.4167316101618	621.2234632203235	306.4167316101618	621.2234632203235	-298.0267316101618	-306.4167316101618	621.2234632203235	-621.2234632203235	-298.0267316101621	298.0267316101618	-298.02673161016185	8.39	306.4167316101618
28	-561.3819441262383	-561.3819441262383	561.3819441262383	1000.0	371.4579627508256	114.37388825247672	-865.6798137541278	371.4579627508256	371.4579627508256	371.4579627508256	-371.4579627508256	865.6798137541278	371.4579627508256	751.3059255016511	-248.69407449834887	-371.4579627508256	865.6798137541278	-865.6798137541278	-248.69407449834898	248.69407449834887	-248.69407449834887	8.39	371.4579627508256
29	-541.3373213944915	-541.3373213944915	541.3373213944915	798.8644046483048	358.094880929661	275.42023814067807	-1000.0	358.094880929661	358.094880929661	358.094880929661	-358.094880929661	1000.0	358.094880929661	724.5797618593219	-74.28464278898292	-358.094880929661	1000.0	-1000.0	-74.28464278898281	74.28464278898292	-74.28464278898286	8.39	358.09488092966086
30	-542.5202788571335	-542.5202788571335	542.5202788571335	1000.0	358.883519238089	76.65055771426687	-802.8075961904448	358.883519238089	358.883519238089	358.883519238089	-358.883519238089	802.8075961904448	358.883519238089	726.1570384761778	-273.84296152382205	-358.883519238089	802.8075961904448	-802.8075961904447	-273.84296152382205	273.84296152382205	-273.8429615238221	8.39	358.8835192380891
31	-316.5074435910084	-316.5074435910084	316.5074435910084	624.6248871820167	208.2082957273389	0.0	-424.8065914546778	208.2082957273389	208.2082957273389	208.2082957273389	-208.2082957273389	424.8065914546778	208.2082957273389	424.8065914546778	-199.81829572733892	-208.2082957273389	424.8065914546778	-424.8065914546778	-199.81829572733886	199.81829572733892	-199.81829572733892	8.39	208.2082957273389
